,LSOA11CD,Region,Local Authority name,Score,score_normalized,LSOA21CD,oa21cd,Classification Name,Urban Rural Classification
1231276,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231277,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231278,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231279,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231280,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231281,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231282,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231283,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231284,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231285,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231286,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231287,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231288,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231289,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231290,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231291,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231292,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102663,Young Families and Neighbourhood Turnover ,Urban city and town
1231293,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231294,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231295,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231296,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231297,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231298,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231299,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231300,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231301,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231302,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231303,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231304,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231305,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231306,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102663,Young Families and Neighbourhood Turnover ,Urban city and town
1231307,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102663,Young Families and Neighbourhood Turnover ,Urban city and town
1231308,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231309,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231310,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231311,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231312,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231313,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231314,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231315,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102663,Young Families and Neighbourhood Turnover ,Urban city and town
1231316,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231317,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231318,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231319,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231320,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231321,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231322,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231323,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231324,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231325,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231326,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231327,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231328,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231329,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102663,Young Families and Neighbourhood Turnover ,Urban city and town
1231330,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231331,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231332,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231333,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231334,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231335,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231336,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231337,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231338,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231339,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231340,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231341,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231342,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231343,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231344,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231345,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231346,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231347,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231348,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102661,Young Families and Neighbourhood Turnover ,Urban city and town
1231349,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231350,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231351,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231352,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231353,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231354,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231355,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231356,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231357,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231358,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231359,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231360,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231361,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231362,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231363,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231364,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231365,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102659,Young Families and Neighbourhood Turnover ,Urban city and town
1231366,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231367,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231368,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231369,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231370,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231371,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231372,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231373,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231374,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231375,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231376,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102658,Retirement Pockets ,Urban city and town
1231377,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102662,Retirement Pockets ,Urban city and town
1231378,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231379,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231380,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231381,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231382,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231383,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231384,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
1231385,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231386,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231387,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231388,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231389,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231390,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231391,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231392,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102657,EU Singles ,Urban city and town
1231393,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102660,Young Families and Neighbourhood Turnover ,Urban city and town
1231394,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
1231395,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
1231396,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
1231397,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
1231398,E01020269,South West,Teignbridge,87.2,4.92,E01020269,E00102656,Retirement Pockets ,Urban city and town
